,TweetID,Username,Text,CreateDate,Biased,Keyword
2624,1255336798319972356,blackrosenyc,as armed white supremacist protestors waving confederate flags and signs declaring jews to be the �real plague� gather all over the country to defend their �right� to spread a deadly virus mayor de blasio thought it was appropriate to scapegoat our jewish neighbors,20200429 0323100000,0,jews
2625,1232841994327576578,dedibinbuchori,rt cjwerleman what happened to the jews in germany in the 1930s is happening to muslims in india today,20200227 0136510000,0,jews
2626,1216935835863437313,adityad05404270,"realgodisinform

there were humans before adam and eve all christians muslims and jews are the grandchildren of adam that is why they believe that adam was the first human which is actually not true
       saintrampaljim httpstcotrafgm661a",20200114 0411270000,0,jews
2627,1227781168109506560,kylechenintact,bazinga79132539 jadedcreative some jews oppose it most secular ones are not aware that jewish tradition sees it as sexually damaging httpstcotf2omtqyhz,20200213 0226560000,0,jews
2628,1224723022214582276,paulsr36855907,"muslims marching in london to protest jews amp christians
they say �muslims will destroy the crusade
londonhasfallen
america must never give up our guns or we will be in the same situation
2ndamendment 

httpstcowcyxk4yyut",20200204 1554570000,0,jews
2629,1214329989887406080,deplrblerzistr,"a timely article calling out american jews for their continual support of the left in spite of its rampant antisemetic and proislamist stances  ive never understood why  what say you
 httpstcoq9bfuayhys",20200106 2336450000,0,jews
2630,1252715351583817728,brucephil,today and every day we stand with our ally israel in remembering the 6 million jews and other groups of persecuted victims who were tortured and murdered at the hands of the brutal and evil nazi regime neverforget neveragain holocaustremembranceday  httpstco2cciiamau8,20200421 2146280000,0,jews
2631,1223326127307051008,chayanouri,owen70636385 jesussyria partisangirl ramzpaul i think the roman�s did that but i�m sure you will say the jews controlled the romans,20200131 1924110000,0,jews
2632,1225491474915172352,jonnybaldini,michaelrosenyes sue her she surely cant go around saying theyre the wrong sort of jews ridiculous jews are not  amorphous they are individuals with their own views and opinions with and ,20200206 1848300000,0,jews
2633,1255492458164752387,vickimoreau,"rt christinepolon1 wilhelm warren iii is trying to round up the jews 
these people are sick and evil httpstcojg7qhahfxx",20200429 1341420000,0,jews
2634,1243218785919578112,ambujshailaj,nandini just as israel is the natural home for all jews all over the world india has to be and openly declare that it is the natural home of all hindus and the offshoots thereof jains buddhists and sikhs,20200326 1650310000,0,jews
2635,1247474417405505536,sunnyboyblack,keirstarmer standardnews jewishchron be careful not to alienate socialist jews just to please the ultra conservative board of deputies,20200407 1040520000,0,jews
2636,1234246886539825153,kenny3911,rt kimbraov1 brigitte gabriel defends jews in one of the best speeches the un has ever heard  israelvideos httpstcodiheabybgq,20200301 2239230000,0,jews
2637,1219786588131143681,raymondmax9,bullshitslayer whoever think this about jews is not a jew ethiopia jews have lots in common with other jewish people,20200122 0059190000,0,jews
2638,1223210135905943553,maniksharma7,"if arnab goswami was there in 1940

he would blame jews for provoking hitler to make concentration camps httpstcotto1qjaqxx",20200131 1143170000,0,jews
2639,1239165509511319552,forthoody,danielseidemann fantastic news arab rule over majority jews,20200315 1224140000,0,jews
2640,1216481533604790273,alhandani4,uopib89 yosighh i dont know how to feel tho its not my place to speaki feel bad for the jews because someone still needs to teach the children about the torah the numbers of jews in the world some not practicing is painful to see,20200112 2206130000,0,jews
2641,1213709544519544832,snnanyelug,"please join me amp americansaa supporters tomorrow as we standtogether as americans with one voice jews and nonjews to say no to antisemitism in ny

tomorrow is about unity as americans we will be meeting at 1030am in collect pond park one block away from foley square httpstcojdpuffyfhk",20200105 0631190000,0,jews
2642,1232357878557794304,jewyid,"ashkenazi jews do like circular food

httpstcob7zmxbmhud",20200225 1733090000,0,jews
2643,1219628821881802753,reaperhayes,yes allowing the ones that refuse to be puppets to defend themselves is selfish paranoia hitler knew the jews were just using selfish paranoia thats why they werent allowed to defend themselves,20200121 1432250000,0,jews
2644,1215772276928413699,adamscrabble," all conspiracy nuts get to the same place
1 the jewsisrael
2 america is the devil and the cia is its earthly agents
3 the fed breathless angry barista nonsense that means nothing but sounds good httpstcoknch75q9vl",20200110 2307530000,0,jews
2645,1252316751385300996,thomasbridge3,"labour mp who has just expressed solidarity with political prisoners who are actually terrorist murderers of jews now says she wants to defeat antisemitism

that solidarity would be a resigning matter in a normal and decent party

labour is no such party",20200420 1922350000,0,jews
2646,1232495987626627072,emmasbugsbunny,oh no they just brought up israel and the jewsthis is gonna get messy,20200226 0241560000,0,jews
2647,1215508330514247681,dootster,"realdonaldtrump democrats are defending iran incredible iran that pays palestinians to murder jews that�s how much they hate realdonaldtrump defending the new nazis antisemitism 

iran pledges thousands of dollars for palestinian terrorists
httpstcogomdzsuhlx",20200110 0539030000,0,jews
2648,1241908011787898883,surindertalking,sikhs have the spirit to make world peaceful dear christians muslims jews and bodhis lets be together to kill the evils,20200323 0201580000,0,jews
2649,1217522350582837250,nigel7272,margarethodge conflated israel with jews in a tweet the other day if i provide you with full details can you confirm that you will be calling for her suspension from the party too jessphillips agenda,20200115 1902030000,0,jews
2650,1214170148824846336,richatl88,"michali1990 wealdengirl bdsmovement there�s nothing democrats can do to make liberal american jews vote against them not their vile antisemites pro bds stance cozying up with islamonazis and hate for israel

american jews still cling to the fantasy of conservative racism and bury their heads in the sand",20200106 1301360000,0,jews
2651,1247909286568701958,itsstevenhudson,jews around the world prepare for a passover different from any other httpstco7f6jysx1md,20200408 1528530000,0,jews
2652,1227673233140240384,sarbbajit,"ban hamaslinked cair

first cair tries to compare the muslim experience in america with the extermination of jews in europe under the nazis

now

cair is equating what they call �islamophobia� with what happened to japanese americans following japan�s attack on pearl harbor httpstcooddjxk3nwn",20200212 1918020000,0,jews
2653,1222126860454072320,wikriki,"if the story was

jews or christians are being slaughtered on demand for their organs in china

do you think the worlds reaction would still be the same ie basically doing nothing

i dont so why the silence when its muslims

uyghurs

httpstcocii6ogmj0i",20200128 1158440000,0,jews
2654,1255697613732659200,afern66,how chilling to hear bill wilhelm�aka bill de blasio�speak of rounding up the jews but the congruence between the nazis and the left goes beyond antisemitism see items 7 and 1117 of the nazi platform wouldn�t the left be on board for most of this httpstcolcseqos5mo,20200430 0316550000,0,jews
2655,1247576003800686600,courtneymarks98,for many of us this will be the first passover seder weve held in imperfect times i find myself thinking of jews in other times and places who found ways to celebrate in truly dire circumstances at my familys seder tomorrow were going to talk about them thread,20200407 1724320000,0,jews
2656,1213097192904376320,mikeymerely,"despite chanukah december was the cruellest month for american jews if they dont accept some hard truths the january will be worse and so will february march apriletc
for details read my column in todays israelhayomeng 
shabbat shalom
httpstco1hnnlbp2hx",20200103 1358030000,0,jews
2657,1246464469087256576,endoftimeupdate,they have started targeting religions using media  specialy muslims and then christians and non zionist jews  by claiming that religious people are responsible for the spreading of virus  and they also have agenda for those governments which are not  in their controll ,20200404 1547420000,1,jews
2658,1255345867244126208,mannylinares3,rt ali jews should fight back against the communist mayor dare the police to arrest all of you sabbath it up damn the mayor to hell,20200429 0359120000,0,jews
2659,1217199218860994563,mojos55,boris johnsons book depicts jews as controlling the media httpstcoqq5iajin8n,20200114 2138020000,0,jews
2660,1249258773677563904,paul62nw3,a new disgusting low for amnesty yet again they have shows they hate israel and jews more than they care about the palestinian people shame on you amnesty hindgaza,20200412 0851160000,0,jews
2661,1248468907364511746,pjmg71636355,"this month jews christians and muslims will be acknowledging and celebrating passover2020 easter and ramadan respectively during a coronavirus pandemic 

we are encouraged to do the most good and the least amount of harm please encourage people to stayhomestayholy",20200410 0432370000,0,jews
2662,1223710919869566978,yairwallach,i wish people would stop talking about muslims and jews like montagues and capulets or cats and dogs,20200201 2053130000,0,jews
2663,1252645214453411840,lininohio,on yom hashoah holocaust remembrance day weremember the 6 million jews murdered in the holocaust neveragain will we stand by as innocents die at the hands of antisemitism bigotry amp hate httpstcorxe7nmwnio,20200421 1707460000,0,jews
2664,1237035266600136705,mairavz,gantz doesn�t want a government serving jews and arabs he wants to use the palestinians to kick netanyahu out and then proceed with the same greater israel plan httpstcokzxszo5qib,20200309 1519250000,0,jews
2665,1250074045707628545,madcornishbiker,truetomharley respected his god and father john 2017 far too few even amongst the jews not one jew or israelite respects or believes the god they still claim to worship they certainly dont listen to him or by now they would be jws,20200414 1450520000,1,jews
2666,1229251732603068416,jeffersonsheir9,sifillldf can you explain why you think terrorists who attack jews should be immediately let free can you also explain why you would promote this piece from maragay  when she doesn�t even mention the lynchings of jews as the controversy,20200217 0350260000,0,jews
2667,1240284523407069186,friedgrits,y�all the jews in my neighborhood having big ole gatherings still what is we gone do now,20200318 1430480000,0,jews
2668,1243262954881069056,kabalissima,palestinian media outlet explains a way to blame coronavirus on israeli jews httpstcofxariegnvw,20200326 1946010000,0,jews
2669,1248827634886356995,miketibbits,mandymeadowland good friday is when jews get nailed,20200411 0418040000,0,jews
2670,1223554911062740994,tulasiram67,y r jews sucessful we dont believe in trying to convert others or world domination we believe everyone goes to heaven as long as they dont rape steal kill just the 7 laws of noah thats it we dont teach our kids to take over anything or to hurt any1thats the whole secret,20200201 1033180000,0,jews
2671,1214257257292214272,vandefifer,ap remember how iran criminalizes homosexuality with death wants jews wiped off the map and kills americans its a damn shame youre showing more reverence toward the ayatollah than an entire side of the aisle in american politics,20200106 1847440000,0,jews
2672,1244413934364266496,sunnysixxkiller,churchill being great is a meme pushed by jews in america where he is valorized because he was a jewish pawn in britain he wasnt popular and was voted out by overwhelming majority in 1945 he was widely seen as a jewish pawn over there httpstcoxxjnhwhxlr,20200329 2359360000,1,jews
2673,1254005856297005056,leftisbest8,this is so important defaming gaslighting and abusing jews must have legal consequences and truth must eventually win out well done rachelrileyrr and mlewislawyer for standing up to bullies,20200425 1114290000,0,jews
2674,1238225778216775680,rajxlion99x,rt tbirdrex1 over 1000 shapeshifting jews exposed for pretending to be white on twitter httpstcoodnq53bifj,20200312 2210050000,1,jews
2675,1247468823705518086,mariuszjaskot,"1 cor 12224

the jews demand miracles and the greeks look for wisdom but we are preaching a crucified christ to the jews an obstacle that they cannot get over to the pagans madness 12",20200407 1018390000,0,jews
2676,1214295023254196224,squirreldoom,crusaders invaded the middle east burned jews alive killed raped pillaged this really is no different than brandishing a swastika,20200106 2117480000,0,jews
2677,1213309888186798080,karlthorburn,"blaac dmacalvert americanabear huntersonprime primevideo jews sterilized a bunch of black women in israel

httpstcorau6ddcxae",20200104 0403140000,1,jews
2678,1217399207465816064,twitlybutton,14 january 1902  polish jews josek mac was born in radom he was a worker incarcerated in auschwitz on 20 february 1942 camp no 22739 he perished in the camp on 15 march 1942 at the age of 40 httpstcoqsq2lokmpz,20200115 1052430000,0,jews
2679,1242197959413989377,jordynaps,y�all ever hear about how jews weren�t as heavily impacted by the plague,20200323 2114070000,0,jews
2680,1228935859937927168,crazynormie,antizionism is descending into flat earth territory in order to deny that jews are indegenous to israel and have a long history here,20200216 0655160000,0,jews
2681,1247515744654458881,nhmeems,�fauci or the jews� is trending because the washington post doesn�t use the oxford comma amp gosh fred there�s a good illustration of why you should use the oxford comma,20200407 1325050000,0,jews
2682,1245501628112867328,bolo347,jews of minsk show nazis a bloodstained fake passport amp claim hersh was shot in a random german sweep today the ss are the april fools httpstcocoyxqasfsh,20200402 0001430000,0,jews
2683,1231812246579212288,miriambless,"revelation 39  
behold i will make those of the synagogue of satan who say that they are jews and are not but lie�behold i will make them come and bow down before your feet and they will learn that i have loved you  miraclemonday",20200224 0525000000,1,jews
2684,1226154244148998144,the5bomars,8 february 1943  a transport of 2000 jews deported by the germans from the ghetto in biaystok arrived at auschwitz ss doctors selected 75 men amp 95 women to be registered in the camp 1830 people were immediately murdered in gas chambers holocaust onthisday history,20200208 1442070000,0,jews
2685,1232887804969078789,gnarlyheadache1,seems kinda i dunno anti semitic to insist jews are a monolithic group that all support a white nationalist apartheid endeavor in constant breach of international law probs insensitive to incite the final solution to national health care ya big military welfare queens 4byr,20200227 0438530000,1,jews
2686,1221839896219807753,notsofiacoppola,"on international holocaust remembrance day we mourn the lives of 6 million jews who were systematically murdered

today and every day we must redouble our efforts to confront antisemitism and all forms of religious discrimination and say neveragain",20200127 1658260000,0,jews
2687,1222659315154268160,rickem13,rt cursedsalad anyone else tired of our elected representatives fetishizing jews,20200129 2314310000,1,jews
2688,1228063501819797506,cliffschecter,wilsonvaldez dude that theory was lit he got everyone in there besides the bilderbergers and the 5 jews who plan the world economy each year at a lodge on the greifensee,20200213 2108490000,0,jews
2689,1223697450705158146,marceline555,"search terms used by defendant

how to rid the us of jews
jews enemy of the world
george soros lives where
jews in us gov
list of rabbis by state
how can white people rise against the jews

he is a terrorist white nationalist
httpstco36ekm0lvvz",20200201 1959420000,0,jews
2690,1212830436012908544,haaretzcom,jews in revolt httpstcoamphjtv6ni,20200102 2018030000,0,jews
2691,1246664556379865089,member15,you�re right they�re trying to make jews look evil and validate harassment of our culture,20200405 0502460000,0,jews
2692,1228988835746525185,joenihl,"rebel news incites violence towards muslims almost as much as henry ford did against jews also pro brexit trump hydrocarbons denies climate change misogynists anticycling antigay 

also promotes ford pick up trucks and autoshows

monomania

httpstcoqzd0zgvnqp",20200216 1025460000,0,jews
2693,1255371193684762625,calling12001,rt realsaavedra mayor hitler announces he is going to start arresting jews,20200429 0539500000,0,jews
2694,1229809016395579392,samslamdunkiam,"dude get the fuck out of israel if it bothers you that much to see jews in religious garb theyre not forcing you to convert to judaism or else you die 
do you make a big fuss when you see a muslim wearing a hijab in public or a catholic on ash wednesday",20200218 1644520000,0,jews
2695,1252673495378432000,rhondarn62,1today yom hashoah we remember the 6 million jews who perished in the holocaust at the hands of the nazi regime it is a reminder of mankinds potential for great brutality and evil especially when power is left in the wrong hands,20200421 1900090000,0,jews
2696,1227925805742862338,freespe84593309,rachelrileyrr maajidnawaz quilliamorg the far left�s hypocrisy sucks they have the gall to lie about jews �weaponising� antisemitism while they weaponise racism to defend the vile actions of people who happen to belong to certain groups hypocrisy and projection,20200213 1201400000,0,jews
2697,1253476764552171521,teckbold,they better shut that shit down  christians and jews couldn�t worship at their places of worship then muzzies shouldn�t be allowed to either,20200424 0012030000,0,jews
2698,1251669951934541824,moselathabo,black people don�t tend to support each other in the same way jews and asians do they would open a corner or chicken shop and show his people the route but j hus sells designer jacket we ain�t hearing it someone earns 130k we asking for proof jealousy,20200419 0032260000,0,jews
2699,1220223844717355011,chicagosoyboy,23 january 1943  a transport of 2000 jews deported by the germans from the ghetto in grodno arrived at auschwitz ss doctors sent 235 men amp 191 women to the camp 1574 people were murdered in gas chambers,20200123 0556490000,0,jews
2700,1250120010669924352,modernactivism,real3019 jews seem cautious on reparations for black people httpstcoquyhw4o4eb,20200414 1753310000,1,jews
2701,1236046506756640768,quinntpquinn2,shaunattwood french revolution 1 jewish bankers jacobin freemasons amp jews  youtube,20200306 2150260000,1,jews
2702,1230530032436752385,vascovick,"now the berean jews were of more noble character than those in thessalonica for they received the message with great eagerness and examined the scriptures every day to see if what paul said was true
acts 1711 niv
thursdaymotivation",20200220 1629560000,0,jews
2703,1215133566511632386,vegelicious101,"1 of 15 we are all jews the story of roddie edmonds

one of the most moving and relevant stories of the battle of the bulge is that of master sergeant roddie edmonds a knoxville tennessee native who served with the 106th infantry division httpstcox64w3thfef",20200109 0449530000,0,jews
2704,1255514311008702469,ejikethegreat,dont worry imma snitch on them jews for you sir,20200429 1508320000,1,jews
2705,1230297932978696192,deborahsolomon,whats sad about this is that the natural state for two old jews arguing about their hearts is you win by proving how much closer to death you were httpstco7gcgb9fotv,20200220 0107390000,0,jews
2706,1251161797324730369,gabrielsen,israeli rabbi calls on american jews to return to israel before draft reinstated httpstcopa24c9i79v,20200417 1453120000,0,jews
2707,1219624610796273664,amishu32915320,marydifino socialist jewshaters like him,20200121 1415410000,0,jews
2708,1233643568620883968,qasimloveik,as i have stating repeatedly modis hindu supremacist agenda is akin to the nazi pogrom of jews in the 1930s while  the major powers appeased hitler modi conducted pogrom against muslims in gujarat as cm amp now we are seeing the same in new delhi,20200229 0642010000,0,jews
2709,1248119503801573376,jairom,geographynow so many judeo languages on that map undeniable that jews were really important in the arab world,20200409 0524130000,0,jews
2710,1227045839945838592,psw66,"mrrussert chucktodd berniesanders my greataunt golda amp her daughter polish jews bundists who died at the hands of fascists 

firechucktodd httpstcory0fmx9k6y",20200211 0145000000,0,jews
2711,1226745096999096325,acepwaluyo,according to jews they left palestine 2000 years ago as brown people 2000 years latter the returned as white people httpstcooexoyml0tg,20200210 0549570000,1,jews
2712,1227849069676109826,hishamkhan46,hitler began the census shortly after seizing power on april 12 1933  by the end of 1939 all orthodox jews had been identified pinpointed to their abodes twice overthe purpose of the census was to first locate the jews and then �cleanse� them,20200213 0656450000,0,jews
2713,1228084200718393345,jeanvaljenny,rt telushk jews dont proselytize we just go are you sure youre not jewish,20200213 2231040000,0,jews
2714,1212416463262359556,buckethead2016,"orthodox jews seen open carrying firearms in new york after spate of antisemitic attacks

it�s sad that it�s illegal to carry a gun in new york

now these jews will be considered criminals for trying to protect themselves

httpstco6yx1xfxwp7",20200101 1653050000,0,jews
2715,1219897575291195393,spiritdecharlie,quarter of the french jews have been assaulted by antisemites half feel threatened daily  survey finds httpstconuodm60h6p islam maga uniteblue,20200122 0820210000,0,jews
2716,1225818277861056512,beamstx,speakerpelosi just lied about charlottesville she claimed realdonaldtrump praised people who chanted jews will not replace us saying good people on both sides i do not expect the reporters in the press conference to challenge her on that outrageous lie finepeoplehoax,20200207 1627060000,0,jews
2717,1249956212168409089,m3guhn,"patrilineal jews are jews
patrilineal jews are jews 
patrilineal jews are jews 
patrilineal jews are jews 
patrilineal jews are jews 
patrilineal jews are jews 
patrilineal jews are jews 
patrilineal jews are jews 
patrilineal jews are jews 
patrilineal jews are jews",20200414 0702380000,0,jews
2718,1221930915770667008,dorismatsui,on holocaustremembranceday weremember the genocide of over six million jews by the nazi regime we must never stop fighting against hate bigotry amp othering in our society antisemitism racism and all forms of prejudice must be defeated neveragain httpstcoeprztutjvx,20200127 2300070000,0,jews
2719,1215816153853022208,dboxster1,"i wonder why ilhanmn who

�accused american jews of dual loyalty

�claims israel has hypnotized america

�has been endorsed by antisemite david duke

�tweeted its all about the benjamins in reference to jewish people

supports sanctions on israel but not on iran

",20200111 0202140000,0,jews
2720,1253391201199259649,drivebypatriot,you do know that saying anything negative about jews is antisemitism,20200423 1832030000,1,jews
2721,1221966396009021440,ginarcameron,"on holocaust remembrance day we remember the six million jews and other victims of nazism

we honor their memories by speaking out against antisemitism injustice and hatred in all forms never again",20200128 0121060000,0,jews
2722,1225963034172108800,leestrobel,"rt conradhackett us adults with postsecondary degrees
hindus 96
jews 75
muslims 54
buddhists 53
religious nones 44
christians 36 httpstcoglwrtb9x6f",20200208 0202190000,0,jews
2723,1239186478917435397,domelord,"we jews we the destroyers will remain the destroyers forever  nothing that you will do will meet our needs and demands we will forever destroy because we need a world of our own

� maurice samuel you gentiles",20200315 1347340000,1,jews
2724,1216058225143042049,arnoldffege,"how america�s rejection of jews fleeing nazi germany should inform our refugee policy today  dlind  vox httpstco44zhbmb8wy

this history should inform us apparently most governors and texas local officials get it but sadly govabbott does not",20200111 1804080000,0,jews
2725,1255598850859040771,oddopinions,"when orthodox jews in nyc were enduring a measles epidemic they were met with attacks not empathy

when they were enduring a wave of antisemitic attacks they were ignored

now in the midst of a pandemic they are being scapegoated based on actions of a few

enough",20200429 2044280000,0,jews
2726,1246578237599371265,nojewhate,"the group also accuses all jews of corruption greed blood libel and murder

please stay tuned for further information i have a vast array of evidence collected from their website and social media accounts i have blocked them but ask that you do not report their account yet",20200404 2319460000,0,jews
2727,1232604849663074310,ranamun42479298,rt cjwerleman what happened to the jews in germany in the 1930s is happening to muslims in india today,20200226 0954310000,0,jews
2728,1255389697708371973,yinyang18175500,nycmayor or else what bill you gonna round up the jews your far left antisemitic base of a few dozen supporters and the squad would love that huh you�ll never win another election in your life the police nycpba will refuse your idiotic orders what an unbelievably disgusting tweet,20200429 0653220000,0,jews
2729,1213920068381208576,lisandl1,"incredible

thousands and thousands of jews and allies marching across the brooklyn bridge to say nohatenofear httpstcobgpedxw7ar",20200105 2027520000,0,jews
2730,1245753396252065802,whatmjtweeted,markofbladez ek1gamingtv i�d say content and views count more than subs i�d sooner have 30 k jews and 1k followers,20200402 1642090000,0,jews
2731,1251895526645260289,tmaedavis,grette13 we�ll just call it payback for the extermination of 6 million jews and 5 million nonjews during the holocaust httpstcoeenf1qynqb,20200419 1528470000,0,jews
2732,1236769996346449922,harry1t6,iran�s ayatollah regime blaming the jews for the coronavirus is probably the least surprising news ever httpstcoomdkmblpxc httpstco7val6kso0w,20200308 2145190000,0,jews
2733,1218667694624362496,hyperbaly,officialacv billyow53223642 cooperpatrick2 latimes latimesopinion 71 of jews 85 black 67 latinos 73 asians vote democrats so you are wrong again  i dont think you have been right one time httpstcoilrlv3d3f3,20200118 2253140000,0,jews
2734,1237552194779398145,smadajleahcim,otd in 1943  when jews were being rounded up across nazioccupied europe bulgaria did what no other nation in europe did � defied the nazis to save its jewish population of nearly 50000 their courage reminds us to take a stand each and every day against injustice,20200311 0133300000,0,jews
2735,1221738784972296194,israelizara,vonderleyen the german miss merkel decided to replace the german jews for undocumented illegal jihadist criminals she imported from across all islamist countries german government did this out of pure jealousy for the jewish people once again realdonaldtrump  httpstcoibsywqig0l,20200127 1016390000,0,jews
2736,1213574742046838785,stephenuzzell2,it is eighty years since japanese diplomat chigune sugihara saved 6000 jews in lithuania his is one of the many stories of resistance i pay tribute to in i am juden here chigunes son reflects on his fathers extraordinary accomplishments httpstcozievvzshgd,20200104 2135400000,0,jews
2737,1217042997847691264,angelshm98,"christians this verse in the old testament says x
jews it doesnt say that
christian maybe who knows
jews we do thats not in the hebrew
christian no one knows what the original language means
jews yes we do we can read it
christian its lost forever",20200114 1117160000,0,jews
2738,1231811275182788609,liltiptoe,ogclovis i bought a fucking skate board lol i am insane jews don�t skate board,20200224 0521080000,0,jews
2739,1245701249732734977,hodge8004,yes jews that want to talk to us should make some kind of offering theres a jew that keeps emailing me saying hes a fan and that he wants to help whites but he thinks were wrong on the holocaust i said id believe he wants to help us when he publicly denies the holocaust,20200402 1314560000,1,jews
2740,1222013477511946242,afunnyvalentine,afunnyvalentine squillwhispers sure it is they helped him form the final solution for the jewsthey had much to do with ww2,20200128 0428110000,0,jews
2741,1247585203171852290,wa1singham,sanjep joshtpm fauci or the jews its one or the other choose,20200407 1801060000,1,jews
2742,1238513066217635840,irenebr97053646,you soulless going to hell man you are empty you are doing to president trump what the jews did to jesuslying,20200313 1711400000,1,jews
2743,1212572788680093698,mottel,as i look at the rhetoric in the jewish community around the violence visible jews are experiencing i feel like well meaning and im giving the honest good faith here people on the right and left are polarizing this issue for their existing view of what jews need,20200102 0314150000,0,jews
2744,1255482522294784004,deplorah,rt seanmdav new york city�s mayor just ordered police to start rounding up jews httpstco87ieffk2yc,20200429 1302130000,0,jews
2745,1215278163451924482,macbalzac,i dont know about judeochristian since there was no reference to jews or judaism but definitely a courageous christian woman,20200109 1424270000,0,jews
2746,1216436898241007616,elbh,"the nazis murdered millions of jews because they were unwanted

we murder millions of unborn babies because they are unwanted

people are valuable not because they are wanted but because they are people",20200112 1908510000,0,jews
2747,1247525024556187648,jimmyboyusa,how do you feel about jews ilhanmn,20200407 1401580000,0,jews
2748,1255534763189903362,bjheart89,"bill de blasio sending the nypd after jews 
 hitleresque move bill

rudygiuliani was a common sense leader bill is on an aimless power trip
 httpstcouz5rspzxjf",20200429 1629480000,0,jews
2749,1216926263010418688,justsayxtian,the jews have very uninformed views about checks notes the meaning of hebrew words in jewish scripture,20200114 0333250000,0,jews
2750,1237886817191571456,opinionboob1,"laura loomer to the gatekeeper muslim man �it says it�s a free public event but you aren�t allowing jews amp christians in

well i�m going in anyway�

he tries to  her she says �what r u going to do call the sharia police�

plz support today httpstcoigp2wey628
plz rt httpstcokuio0pmyzz",20200311 2343100000,0,jews
2751,1219095633560244224,rumrot,how long until there are no jews left in france httpstcosynt5ff6tg,20200120 0313430000,0,jews
2752,1239987968468824065,holycitizenship,325m americans are the survivors of judaism and prisoners of the world auschwitz guarded by the jews together with all other 7200m nationals in their national barracks of the same concentration camp grishenkoff realdonaldtrump cnn nbc abc nytimes guardian time reuters,20200317 1852240000,1,jews
2753,1255641867233837057,johnsch77135806,donaldjtrumpjr mayor de blasio has been showing hate for jews for at least a year in his neglect to protect them the bible in genesis 123 says those that curse the jews will be cursed de blasio is cursed a horrible curse according to god�s word httpstcokjatvadyuf,20200429 2335240000,0,jews
2754,1235121905587249152,davidmartibooks,4 march 1943  1000 jews arrived at auschwitz from drancy ss doctors sent 881 people to gas chambers 19 women amp 100 men were registered all men were sent to sonderkommando among them was david ol�re after the war he showed his traumatic experience in drawings amp paintings httpstco8pssn1pkmo,20200304 0836240000,0,jews
2755,1220130357892304896,ericpalmr,people think that hollywood is run by jews but it�s actually run by pedophiles and serial rapiats of all ethnicities and religions,20200122 2345200000,0,jews
2756,1221844207561666562,stoopidsoph,"it is holocaustmemorialday 

the nazis targeted 

jews
romani people 
disabled people 
queer and trans people
people with the �wrong� political beliefs 
slavs
and others 

never again means we all have to stand together when any of us is under attack 

never again is now",20200127 1715340000,0,jews
2757,1232756954839363589,minxu0,"catholics
����
 �������� ��
������������
�������l�����l
����        

jews
���� 
  
  ����
  ����
 ���

   
�����",20200226 1958560000,1,jews
2758,1248743112937275392,austtoni,mondoweiss keirstarmer uklabour 18 mio jews haredim say httpstcoyxepo7gwlb,20200410 2242130000,1,jews
2759,1218650768498184193,tamkissbrown,"you are not �the jewish community� 
you represent 30 of british jews
you are only part of a diverse community with varying views on labour and what constitutes antisemitism httpstcouykvchvq1r",20200118 2145590000,0,jews
2760,1246822693225279489,changeling1,ruthsmeeth keirstarmer are you saying that all jews belong to one collective society with a common mindset because if you do i have some working definitions from the ihra you probably need to read,20200405 1531090000,0,jews
2761,1213939841177718784,inthebroth,it was powerful to march with thousands of jews today in the face of antisemitism i am so proud of the vibrant jewish left that showed up we won�t be pushed out of our community we won�t silence our voices we won�t check our values at the door we are jewishandproud,20200105 2146260000,0,jews
2762,1223769776436207617,realbettycrocka,"jews and muslims chants in hebrew and arabic

this is the protest tonight in the streets of tel aviv against trump�s �peace plan�

trump is rejected not just in the united states but around the world

 httpstcok7wwdsp92u",20200202 0047050000,0,jews
2763,1252640447211675650,jeff90700437,"richardburgon afneil this comment reminds me of you trying to defend your comment about jews which i believe andrew managed to show your comments on video
shame the last election was not really about the best but the least worse was it also the worst defeat for labour in the last 100 years",20200421 1648500000,0,jews
2764,1231176936069746688,genxnomadd,"englandyankin actual antisemites have been trying for generations to conflate israel and jews so they can blame all jews for israels actions

now they have the proisrael crowd doing it for them

mind  blown",20200222 1120300000,0,jews
2765,1218881901089476609,rickgarber1,there were educated people involved in auschwitz doctors selected jews on unloading ramps engineers amp architects designed crematoria amp gas chambers they believed in nazi ideology amp gave their knowledge at its disposal education without morals and ethics can be very dangerous,20200119 1304250000,0,jews
2766,1246217715360112642,kamrantahawar21,yasiradeelsk rmohammedshafiq before khna kaba muslims and jews to gather use to used kibla aul but allah had ordered to prophet muhammad saw that from to day muslims will use khana kaba so allah had resolved issue along time ago  but some muslims many muslims are still claiming batul mukudis,20200403 2327110000,0,jews
2767,1248695046628671488,emmanuelcohen65,spikedonline tomslater we jews are never out to get you goyim,20200410 1931130000,0,jews
2768,1220450890362105856,pirateirwin,by the german people does kawczynski include the many socialists communists jews christians members of the clergy the mentally ill members of the lgbt community and others imprisoned and murdered by the nazi regime and is he aware hitler was an austrian not a german,20200123 2059010000,0,jews
2769,1245862504783208450,0nly4u2c,anewjusta its too unsettling to teach the holocaust and it was only jews so theres that ltinsert sarcasm fontgt,20200402 2355420000,0,jews
2770,1224638326642225152,martinxddddd,rt thesun china sparks fury by comparing travel bans to treatment of jews during the holocaust httpstco2s8ctbjrcv,20200204 1018240000,0,jews
